x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;azertyuiomlkjhgfdsqwxcvbn;42;12;5,04;13;5,46
0,14;0,842569;0,0725573;0,493842;-0,348727;0,000872314
0,28;1,17867;0,144629;0,733963;-0,444704;0,0120422
0,42;1,43111;0,216216;0,931773;-0,499341;0,025922
0,56;1,64008;0,287317;1,10736;-0,532721;0,0422452
0,7;1,82112;0,357933;1,26849;-0,552625;0,0604693
0,84;1,98221;0,428064;1,41917;-0,563042;0,0802322
0,98;2,12811;0,497709;1,56176;-0,566345;0,101271
1,12;2,2619;0,566869;1,69782;-0,564078;0,123382
1,26;2,38572;0,635544;1,8284;-0,557317;0,146402
1,4;2,50115;0,703733;1,95431;-0,546842;0,170196
1,54;2,60937;0,771437;2,07612;-0,533246;0,194649
1,68;2,71129;0,838656;2,1943;-0,516987;0,21966
1,82;2,80764;0,905389;2,30921;-0,498432;0,245144
1,96;2,89903;0,971637;2,42115;-0,477878;0,271023
2,1;2,98594;1,0374;2,53037;-0,455568;0,297227
2,24;3,06877;1,10268;2,63706;-0,431708;0,323695
2,38;3,14788;1,16747;2,74141;-0,406472;0,35037
2,52;3,22357;1,23178;2,84356;-0,380008;0,3772
2,66;3,29608;1,2956;2,94364;-0,352444;0,404138
2,8;3,36565;1,35893;3,04176;-0,323893;0,431141
2,94;3,43247;1,42178;3,13802;-0,294452;0,458167
3,08;3,49671;1,48415;3,23251;-0,264208;0,485181
3,22;3,55854;1,54603;3,3253;-0,233239;0,512146
3,36;3,61807;1,60742;3,41646;-0,201613;0,539032
3,5;3,67545;1,66833;3,50606;-0,169392;0,565808
3,64;3,73078;1,72876;3,59415;-0,136633;0,592446
3,78;3,78416;1,7887;3,68078;-0,103386;0,61892
3,92;3,8357;1,84815;3,766;-0,0696983;0,645205
4,06;3,88546;1,90712;3,84985;-0,0356111;0,671279
4,2;3,93353;1,9656;3,93236;-0,00116358;0,69712
4,34;3,97998;2,0236;4,01359;0,0336086;0,722709
4,48;4,02487;2,08111;4,09355;0,0686725;0,748026
4,62;4,06828;2,13814;4,17227;0,103998;0,773054
4,76;4,11024;2,19468;4,2498;0,139556;0,797776
4,9;4,15083;2,25073;4,32615;0,175321;0,822177
5,04;4,19007;2,3063;4,40134;0,211268;0,846243
5,18;4,22803;2,36139;4,4754;0,247374;0,869961
5,32;4,26474;2,41599;4,54836;0,283618;0,893317
5,46;4,30025;2,4701;4,62023;0,31998;0,9163
5,6;4,33459;2,52373;4,69103;0,35644;0,938899
5,74;4,36779;2,57688;4,76077;0,392981;0,961105
5,88;4,3999;2,62954;4,82949;0,429587;0,982907
6,02;4,43094;2,68171;4,89718;0,46624;1,0043
6,16;4,46094;2,7334;4,96387;0,502927;1,02527
6,3;4,48993;2,7846;5,02957;0,539633;1,04581
6,44;4,51795;2,83532;5,09429;0,576344;1,06592
6,58;4,545;2,88555;5,15805;0,613047;1,08559
6,72;4,57113;2,9353;5,22086;0,649731;1,10481
6,86;4,59635;2,98456;5,28273;0,686384;1,12359
7;4,62068;3,03333;5,34367;0,722994;1,1419
7,14;4,64415;3,08162;5,4037;0,759551;1,15976
7,28;4,66677;3,12943;5,46281;0,796045;1,17716
7,42;4,68857;3,17675;5,52103;0,832465;1,19408
7,56;4,70956;3,22358;5,57836;0,868804;1,21054
7,7;4,72976;3,26993;5,63482;0,905051;1,22653
7,84;4,7492;3,3158;5,6904;0,941199;1,24205
7,98;4,76787;3,36118;5,74511;0,977239;1,25709
8,12;4,78581;3,40607;5,79898;1,01316;1,27166
8,26;4,80303;3,45048;5,85199;1,04896;1,28575
8,4;4,81954;3,4944;5,90417;1,08463;1,29936
8,54;4,83535;3,53784;5,95551;1,12016;1,3125
8,68;4,85048;3,58079;6,00603;1,15555;1,32516
8,82;4,86494;3,62326;6,05573;1,19079;1,33734
8,96;4,87875;3,66524;6,10461;1,22586;1,34905
9,1;4,89191;3,70673;6,15269;1,26078;1,36028
9,24;4,90445;3,74774;6,19997;1,29552;1,37104
9,38;4,91636;3,78827;6,24645;1,33009;1,38133
9,52;4,92767;3,82831;6,29214;1,36448;1,39115
9,66;4,93838;3,86786;6,33705;1,39868;1,40051
9,8;4,9485;3,90693;6,38118;1,43269;1,4094
9,94;4,95804;3,94552;6,42454;1,4665;1,41782
10,08;4,96702;3,98362;6,46713;1,50011;1,42579
10,22;4,97544;4,02123;6,50895;1,53351;1,4333
10,36;4,98331;4,05836;6,55001;1,5667;1,44036
10,5;4,99064;4,095;6,59032;1,59968;1,44697
10,64;4,99745;4,13116;6,62988;1,63243;1,45313
10,78;5,00373;4,16683;6,66869;1,66497;1,45885
10,92;5,0095;4,20202;6,70676;1,69727;1,46413
11,06;5,01476;4,23672;6,7441;1,72934;1,46897
11,2;5,01952;4,27093;6,7807;1,76117;1,47338
11,34;5,0238;4,30466;6,81656;1,79276;1,47737
11,48;5,0276;4,33791;6,85171;1,82411;1,48093
11,62;5,03092;4,37067;6,88613;1,85521;1,48408
11,76;5,03377;4,40294;6,91983;1,88606;1,48682
11,9;5,03616;4,43473;6,95281;1,91665;1,48914
12,04;5,0381;4,46604;6,98509;1,94699;1,49106
12,18;5,03959;4,49686;7,01665;1,97706;1,49259
12,32;5,04064;4,52719;7,04751;2,00687;1,49372
12,46;5,04126;4,55704;7,07767;2,03641;1,49446
12,6;5,04145;4,5864;7,10713;2,06567;1,49482
12,74;5,04122;4,61528;7,13589;2,09467;1,4948
12,88;5,04057;4,64367;7,16396;2,12338;1,49441
13,02;5,03951;4,67158;7,19133;2,15182;1,49365
13,16;5,03805;4,699;7,21802;2,17997;1,49253
13,3;5,03619;4,72593;7,24403;2,20784;1,49106
13,44;5,03394;4,75238;7,26935;2,23541;1,48923
13,58;5,0313;4,77835;7,294;2,2627;1,48706
13,72;5,02828;4,80383;7,31797;2,28969;1,48456
13,86;5,02488;4,82882;7,34126;2,31638;1,48171
14;5,02111;4,85333;7,36389;2,34278;1,47855
14,14;5,01697;4,87736;7,38584;2,36887;1,47506
14,28;5,01247;4,9009;7,40713;2,39466;1,47125
14,42;5,00761;4,92395;7,42775;2,42014;1,46714
14,56;5,0024;4,94652;7,44772;2,44532;1,46272
14,7;4,99684;4,9686;7,46702;2,47018;1,458
14,84;4,99094;4,9902;7,48567;2,49473;1,45299
14,98;4,98469;5,01131;7,50366;2,51896;1,4477
15,12;4,97812;5,03194;7,52099;2,54288;1,44212
15,26;4,97121;5,05208;7,53768;2,56647;1,43627
15,4;4,96397;5,07173;7,55372;2,58975;1,43016
15,54;4,95641;5,0909;7,56911;2,6127;1,42378
15,68;4,94854;5,10959;7,58386;2,63532;1,41714
15,82;4,94035;5,12779;7,59796;2,65762;1,41026
15,96;4,93185;5,1455;7,61143;2,67958;1,40313
16,1;4,92304;5,16273;7,62425;2,70121;1,39576
16,24;4,91393;5,17948;7,63644;2,72251;1,38816
16,38;4,90452;5,19574;7,648;2,74348;1,38034
16,52;4,89481;5,21151;7,65892;2,7641;1,37229
16,66;4,88482;5,2268;7,66921;2,78439;1,36403
16,8;4,87453;5,2416;7,67886;2,80434;1,35556
16,94;4,86396;5,25592;7,6879;2,82394;1,34689
17,08;4,8531;5,26975;7,6963;2,8432;1,33802
17,22;4,84197;5,2831;7,70408;2,86211;1,32896
17,36;4,83057;5,29596;7,71124;2,88067;1,31971
17,5;4,81889;5,30833;7,71778;2,89889;1,31028
17,64;4,80694;5,32022;7,72369;2,91675;1,30068
17,78;4,79473;5,33163;7,72899;2,93427;1,29091
17,92;4,78225;5,34255;7,73368;2,95142;1,28098
18,06;4,76952;5,35298;7,73774;2,96823;1,27089
18,2;4,75653;5,36293;7,7412;2,98467;1,26065
18,34;4,74328;5,3724;7,74404;3,00076;1,25026
18,48;4,72978;5,38138;7,74627;3,01648;1,23973
18,62;4,71604;5,38987;7,74789;3,03185;1,22907
18,76;4,70205;5,39788;7,7489;3,04685;1,21827
18,9;4,68782;5,4054;7,74931;3,06149;1,20736
19,04;4,67335;5,41244;7,74911;3,07576;1,19632
19,18;4,65864;5,41899;7,74831;3,08967;1,18517
19,32;4,6437;5,42506;7,7469;3,10321;1,1739
19,46;4,62852;5,43064;7,7449;3,11638;1,16254
19,6;4,61312;5,43573;7,74229;3,12917;1,15108
19,74;4,59749;5,44034;7,73909;3,1416;1,13952
19,88;4,58163;5,44447;7,73528;3,15365;1,12787
20,02;4,56555;5,44811;7,73089;3,16533;1,11614
20,16;4,54925;5,45126;7,72589;3,17664;1,10433
20,3;4,53274;5,45393;7,7203;3,18756;1,09245
20,44;4,51601;5,45612;7,71412;3,19811;1,08049
20,58;4,49907;5,45782;7,70735;3,20828;1,06848
20,72;4,48191;5,45903;7,69999;3,21807;1,0564
20,86;4,46455;5,45976;7,69203;3,22748;1,04427
21;4,44698;5,46;7,68349;3,23651;1,03208
21,14;4,42921;5,45976;7,67436;3,24515;1,01985
21,28;4,41123;5,45903;7,66465;3,25341;1,00758
21,42;4,39306;5,45782;7,65435;3,26129;0,995268
21,56;4,37468;5,45612;7,64346;3,26877;0,982925
21,7;4,35612;5,45393;7,63199;3,27588;0,970552
21,84;4,33735;5,45126;7,61994;3,28259;0,958155
21,98;4,3184;5,44811;7,60731;3,28891;0,945737
22,12;4,29925;5,44447;7,59409;3,29485;0,933302
22,26;4,27991;5,44034;7,5803;3,30039;0,920855
22,4;4,26039;5,43573;7,56593;3,30554;0,908399
22,54;4,24068;5,43064;7,55098;3,3103;0,895939
22,68;4,22079;5,42506;7,53545;3,31466;0,883477
22,82;4,20072;5,41899;7,51935;3,31863;0,871019
