x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;azertyiopmlkjhfdsqwxcvbn;40;12;4,8;3;1,2
0,2;0,977052;0,02388;0,512406;-0,464646;0,00194317
0,4;1,36297;0,04752;0,729003;-0,633963;0,0266942
0,6;1,65094;0,07092;0,896388;-0,754548;0,0570357
0,8;1,88782;0,09408;1,03799;-0,849831;0,0923234
1;2,09178;0,117;1,16289;-0,928888;0,131303
1,2;2,27212;0,13968;1,27574;-0,996378;0,173133
1,4;2,43438;0,16212;1,37931;-1,05507;0,217196
1,6;2,58218;0,18432;1,47541;-1,10677;0,263012
1,8;2,71802;0,20628;1,56529;-1,15273;0,310196
2;2,84375;0,228;1,64987;-1,19387;0,358425
2,2;2,96074;0,24948;1,72985;-1,23089;0,407427
2,4;3,07006;0,27072;1,80575;-1,26431;0,456966
2,6;3,17259;0,29172;1,87802;-1,29458;0,506836
2,8;3,26902;0,31248;1,94699;-1,32203;0,556856
3;3,35992;0,333;2,01296;-1,34696;0,606864
3,2;3,44578;0,35328;2,07617;-1,36961;0,656717
3,4;3,52701;0,37332;2,13683;-1,39019;0,706285
3,6;3,60397;0,39312;2,1951;-1,40886;0,755452
3,8;3,67694;0,41268;2,25115;-1,42579;0,804111
4;3,74622;0,432;2,30511;-1,44111;0,852168
4,2;3,81202;0,45108;2,35709;-1,45493;0,899538
4,4;3,87455;0,46992;2,40719;-1,46735;0,94614
4,6;3,934;0,48852;2,45552;-1,47848;0,991906
4,8;3,99055;0,50688;2,50215;-1,48839;1,03677
5;4,04432;0,525;2,54716;-1,49716;1,08068
5,2;4,09548;0,54288;2,59062;-1,50486;1,12357
5,4;4,14412;0,56052;2,63258;-1,51154;1,1654
5,6;4,19038;0,57792;2,67311;-1,51727;1,20614
5,8;4,23435;0,59508;2,71225;-1,52209;1,24574
6;4,27613;0,612;2,75006;-1,52606;1,28416
6,2;4,3158;0,62868;2,78658;-1,52922;1,32139
6,4;4,35346;0,64512;2,82185;-1,53161;1,35739
6,6;4,38916;0,66132;2,8559;-1,53326;1,39214
6,8;4,423;0,67728;2,88878;-1,53422;1,42563
7;4,45502;0,693;2,92051;-1,53451;1,45783
7,2;4,4853;0,70848;2,95113;-1,53417;1,48873
7,4;4,51388;0,72372;2,98066;-1,53322;1,51833
7,6;4,54083;0,73872;3,00914;-1,5317;1,54662
7,8;4,5662;0,75348;3,03658;-1,52962;1,57358
8;4,59003;0,768;3,06302;-1,52702;1,59923
8,2;4,61238;0,78228;3,08847;-1,52391;1,62354
8,4;4,63328;0,79632;3,11296;-1,52032;1,64654
8,6;4,65277;0,81012;3,13651;-1,51627;1,66821
8,8;4,6709;0,82368;3,15913;-1,51177;1,68857
9;4,6877;0,837;3,18085;-1,50685;1,70762
9,2;4,70321;0,85008;3,20169;-1,50153;1,72537
9,4;4,71747;0,86292;3,22165;-1,49581;1,74183
9,6;4,73049;0,87552;3,24077;-1,48973;1,757
9,8;4,74233;0,88788;3,25904;-1,48328;1,77091
10;4,75299;0,9;3,2765;-1,4765;1,78356
10,2;4,76253;0,91188;3,29314;-1,46938;1,79497
10,4;4,77095;0,92352;3,30899;-1,46195;1,80515
10,6;4,77829;0,93492;3,32406;-1,45422;1,81411
10,8;4,78457;0,94608;3,33837;-1,44621;1,82189
11;4,78982;0,957;3,35191;-1,43791;1,82849
11,2;4,79406;0,96768;3,36471;-1,42935;1,83394
11,4;4,79732;0,97812;3,37678;-1,42054;1,83824
11,6;4,79961;0,98832;3,38813;-1,41149;1,84143
11,8;4,80096;0,99828;3,39876;-1,4022;1,84353
12;4,80138;1,008;3,40869;-1,39269;1,84455
12,2;4,8009;1,01748;3,41793;-1,38297;1,84452
12,4;4,79954;1,02672;3,42649;-1,37305;1,84345
12,6;4,79731;1,03572;3,43437;-1,36293;1,84138
12,8;4,79423;1,04448;3,4416;-1,35264;1,83833
13;4,79032;1,053;3,44816;-1,34216;1,83432
13,2;4,7856;1,06128;3,45408;-1,33152;1,82937
13,4;4,78008;1,06932;3,45936;-1,32072;1,8235
13,6;4,77378;1,07712;3,46401;-1,30977;1,81675
13,8;4,76671;1,08468;3,46804;-1,29868;1,80914
14;4,75889;1,092;3,47145;-1,28745;1,80068
14,2;4,75034;1,09908;3,47425;-1,27609;1,79141
14,4;4,74106;1,10592;3,47645;-1,26461;1,78135
14,6;4,73108;1,11252;3,47806;-1,25302;1,77053
14,8;4,72039;1,11888;3,47908;-1,24132;1,75896
15;4,70903;1,125;3,47952;-1,22952;1,74668
15,2;4,697;1,13088;3,47938;-1,21762;1,73371
15,4;4,68431;1,13652;3,47867;-1,20563;1,72008
15,6;4,67097;1,14192;3,47741;-1,19357;1,7058
15,8;4,657;1,14708;3,47558;-1,18142;1,69091
16;4,64241;1,152;3,4732;-1,1692;1,67542
16,2;4,62721;1,15668;3,47028;-1,15692;1,65937
16,4;4,6114;1,16112;3,46682;-1,14458;1,64278
16,6;4,59501;1,16532;3,46283;-1,13219;1,62566
16,8;4,57804;1,16928;3,4583;-1,11974;1,60805
17;4,5605;1,173;3,45325;-1,10725;1,58997
17,2;4,5424;1,17648;3,44768;-1,09472;1,57144
17,4;4,52375;1,17972;3,44159;-1,08215;1,55248
17,6;4,50456;1,18272;3,435;-1,06956;1,53312
17,8;4,48483;1,18548;3,4279;-1,05694;1,51338
18;4,46459;1,188;3,42029;-1,04429;1,49329
18,2;4,44383;1,19028;3,4122;-1,03164;1,47286
18,4;4,42257;1,19232;3,4036;-1,01896;1,45211
18,6;4,40081;1,19412;3,39452;-1,00628;1,43108
18,8;4,37856;1,19568;3,38496;-0,993599;1,40977
19;4,35583;1,197;3,37491;-0,980913;1,38821
19,2;4,33262;1,19808;3,36439;-0,968231;1,36642
19,4;4,30895;1,19892;3,3534;-0,955557;1,34443
19,6;4,28482;1,19952;3,34193;-0,942892;1,32224
19,8;4,26024;1,19988;3,33;-0,930242;1,29989
20;4,23522;1,2;3,31761;-0,91761;1,27738
20,2;4,20976;1,19988;3,30476;-0,904999;1,25474
20,4;4,18386;1,19952;3,29145;-0,892412;1,23199
20,6;4,15755;1,19892;3,27769;-0,879853;1,20914
20,8;4,13081;1,19808;3,26349;-0,867325;1,18622
21;4,10366;1,197;3,24883;-0,854831;1,16323
21,2;4,07611;1,19568;3,23373;-0,842374;1,1402
21,4;4,04815;1,19412;3,2182;-0,829957;1,11715
21,6;4,0198;1,19232;3,20222;-0,817582;1,09408
21,8;3,99106;1,19028;3,18581;-0,805252;1,07102
22;3,96194;1,188;3,16897;-0,792971;1,04798
22,2;3,93244;1,18548;3,1517;-0,780741;1,02498
22,4;3,90257;1,18272;3,134;-0,768563;1,00202
22,6;3,87232;1,17972;3,11588;-0,756442;0,979133
22,8;3,84172;1,17648;3,09734;-0,744379;0,956323
23;3,81075;1,173;3,07838;-0,732376;0,933606
23,2;3,77943;1,16928;3,059;-0,720436;0,910994
23,4;3,74776;1,16532;3,0392;-0,708561;0,888501
23,6;3,71575;1,16112;3,01899;-0,696753;0,86614
