x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;azdza;40;8;3,2;12;4,8
0,2;0,65136786583972;0,09552;0,42120393291986;-0,23016393291986;0,00057575504390054
0,4;0,90864394512;0,19008;0,64440197256;-0,26424197256;0,0079093796460574
0,6;1,1006246273817;0,28368;0,83399231369086;-0,26663231369086;0,016899456468475
0,8;1,2585478024594;0,37632;1,0055939012297;-0,25295390122972;0,027355069050124
1;1,3945172609364;0,468;1,1652586304682;-0,22925863046819;0,038904735289718
1,2;1,514743755575;0,55872;1,3160918777875;-0,19865187778752;0,051298755018294
1,4;1,6229193905831;0,64848;1,4599396952915;-0,16297969529155;0,064354321034096
1,6;1,72145201152;0,73728;1,59800600576;-0,12344600576;0,077929567494134
1,8;1,8120160519791;0,82512;1,7311280259896;-0,080888025989573;0,091909895812354
2;1,895832364063;0,912;1,8599161820315;-0,0359161820315;0,10620003888341
2,2;1,9738241145165;0,99792;1,9848320572583;0,011007942741739;0,12071910356694
2,4;2,0467098823434;1,08288;2,1062349411717;0,059525058828279;0,13539729218263
2,6;2,1150623593071;1,16688;2,2244111796536;0,10934882034644;0,15017363399704
2,8;2,1793470179362;1,24992;2,3395935089681;0,16024649103188;0,1649943566068
3;2,2399485184225;1,332;2,4519742592113;0,21202574078873;0,17981168027029
3,2;2,2971892957989;1,41312;2,5617146478994;0,26452535210057;0,19458290180807
3,4;2,3513429840973;1,49328;2,6689514920487;0,31760850795134;0,20926968273776
3,6;2,40264432912;1,57248;2,77380216456;0,37115783544;0,22383748517248
3,8;2,4512966511404;1,65072;2,8763683255702;0,42507167442981;0,23825511701358
4;2,4974775593728;1,728;2,9767387796864;0,47926122031361;0,25249435956348
4,2;2,5413433941417;1,80432;3,0749916970708;0,53364830292917;0,26652965836628
4,4;2,5830327267409;1,87968;3,1711963633704;0,58816363662957;0,28033786330054
4,6;2,6226691503538;1,95408;3,2654145751769;0,64274542482309;0,29389800756911
4,8;2,6603635300301;2,02752;3,357701765015;0,69733823498496;0,30719111779416
5;2,6962158345986;2,1;3,4481079172993;0,75189208270071;0,32020004927101
5,2;2,7303166417128;2,17152;3,5366783208564;0,80636167914359;0,33290934178562
5,4;2,7627483846052;2,24208;3,6234541923026;0,86070580769742;0,34530509240316
5,6;2,7935863927462;2,31168;3,7084731963731;0,91488680362691;0,35737484238934
5,8;2,8228997665796;2,38032;3,7917698832898;0,96887011671021;0,36910747600031
6;2,8507521175647;2,448;3,8733760587824;1,0226239412176;0,38049312931865
6,2;2,8772021980406;2,51472;3,9533210990203;1,0761189009797;0,39152310765643
6,4;2,90230444032;2,58048;4,03163222016;1,12932777984;0,40218981031573
6,6;2,9261094205083;2,64528;4,1083347102541;1,1822252897459;0,41248666171026
6,8;2,9486642595068;2,70912;4,1834521297534;1,2347878702466;0,42240804802201
7;2,9700129712975;2,772;4,2570064856487;1,2869935143513;0,43194925870346
7,2;2,9901967667383;2,83392;4,3290183833691;1,3388216166309;0,44110643224663
7,4;3,0092543196259;2,89488;4,399507159813;1,390252840187;0,44987650573059
7,6;3,0272220005991;2,95488;4,4684910002996;1,4412689997004;0,45825716773275
7,8;3,0441340835104;3,01392;4,5359870417552;1,4918529582448;0,46624681425052
8;3,060022928126;3,072;4,602011464063;1,541988535937;0,47384450733011
8,2;3,0749191423908;3,12912;4,6665795711954;1,5916604288046;0,48104993614166
8,4;3,0888517269836;3,18528;4,7297058634918;1,6408541365082;0,48786338027493
8,6;3,1018482044703;3,24048;4,7914041022351;1,6895558977649;0,4942856750596
8,8;3,113934735013;3,29472;4,8516873675065;1,7377526324935;0,50031817873894
9;3,1251362203092;3,348;4,9105681101546;1,7854318898454;0,50596274134738
9,2;3,1354763971889;3,40032;4,9680581985945;1,8325818014055;0,51122167515995
9,4;3,1449779221041;3,45168;5,0241689610521;1,8791910389479;0,51609772659751
9,6;3,1536624475669;3,50208;5,0789112237834;1,9252487762166;0,52059404948469
9,8;3,161550691458;3,55152;5,132295345729;1,970744654271;0,52471417956883
10;3,1686625;3,6;5,18433125;2,01566875;0,52846201021823
10,2;3,1750169050895;3,64752;5,2350284525448;2,0600115474552;0,53184176922632
10,4;3,1806321765942;3,69408;5,2843960882971;2,1037639117029;0,53485799665586
10,6;3,1855258701445;3,73968;5,3324429350722;2,1469170649278;0,53751552366372
10,8;3,1897148708851;3,78432;5,3791774354426;2,1894625645574;0,53981945225238
11;3,1932154335975;3,828;5,4246077167987;2,2313922832013;0,54177513589926
11,2;3,1960432195525;3,87072;5,4687416097762;2,2726983902238;0,54338816101914
11,4;3,198213330415;3,91248;5,5115866652075;2,3133733347925;0,54466432921902
11,6;3,1997403394823;3,95328;5,5531501697412;2,3534098302588;0,54560964030787
11,8;3,2006383205098;3,99312;5,5934391602549;2,3928008397451;0,54623027602676
12;3,2009208743451;4,032;5,6324604371725;2,4315395628275;0,54653258446761
12,2;3,2006011535746;4,06992;5,6702205767873;2,4696194232127;0,54652306515089
12,4;3,1996918853575;4,10688;5,7067259426788;2,5070340573212;0,5462083547349
12,6;3,1982053926093;4,14288;5,7419826963046;2,5437773036954;0,54559521333107
12,8;3,1961536136777;4,17792;5,7759968068389;2,5798431931611;0,54469051140125
13;3,1935481206409;4,212;5,8087740603205;2,6152259396795;0,54350121721459
13,2;3,1904001363429;4,24512;5,8403200681714;2,6499199318286;0,54203438484295
13,4;3,1867205502715;4,27728;5,8706402751357;2,6839197248643;0,54029714267485
13,6;3,1825199333746;4,30848;5,8997399666873;2,7172200333127;0,53829668242923
13,8;3,1778085518986;4,33872;5,9276242759493;2,7498157240507;0,53604024865112
14;3,1725963803273;4,368;5,9542981901636;2,7817018098364;0,53353512867235
14,2;3,1668931134927;4,39632;5,9797665567463;2,8128734432537;0,53078864302117
14,4;3,16070817792;4,42368;6,00403408896;2,84332591104;0,52780813626536
14,6;3,1540507424664;4,45008;6,0271053712332;2,8730546287668;0,52460096827415
14,8;3,1469297283057;4,47552;6,0489848641529;2,9020551358471;0,52117450588496
15;3,1393538183086;4,5;6,0696769091543;2,9303230908457;0,51753611496127
15,2;3,1313314658608;4,52352;6,0891857329304;2,9578542670696;0,51369315282882
15,4;3,1228709031615;4,54608;6,1075154515807;2,9846445484192;0,50965296107758
15,6;3,1139801490384;4,56768;6,1246700745192;3,0106899254808;0,50542285871732
15,8;3,1046670163125;4,58832;6,1406535081562;3,0359864918438;0,50101013567545
16;3,0949391187455;4,608;6,1554695593728;3,0605304406272;0,4964220466255
16,2;3,0848038775974;4,62672;6,1691219387987;3,0843180612013;0,49166580513574
16,4;3,0742685278202;4,64448;6,1816142639101;3,1073457360899;0,48674857812714
16,6;3,0633401239135;4,66128;6,1929500619568;3,1296099380432;0,48167748063053
16,8;3,0520255454633;4,67712;6,2031327727317;3,1511072272683;0,4764595708331
17;3,0403315023849;4,692;6,2121657511925;3,1718342488075;0,47110184540453
17,2;3,0282645398888;4,70592;6,2200522699444;3,1917877300556;0,4656112350934
17,4;3,015831043188;4,71888;6,226795521594;3,210964478406;0,45999460058478
17,6;3,0030372419617;4,73088;6,2323986209809;3,2293613790191;0,45425872861005
17,8;2,9898892145926;4,74192;6,2368646072963;3,2469753927037;0,44841032830051
18;2,976392892189;4,752;6,2401964460945;3,2638035539055;0,44245602777599
18,2;2,9625540624078;4,76112;6,2423970312039;3,2798429687961;0,43640237096071
18,4;2,9483783730877;4,76928;6,2434691865438;3,2950908134562;0,4302558146179
18,6;2,9338713357062;4,77648;6,2434156678531;3,3095443321469;0,4240227255957
18,8;2,919038328669;4,78272;6,2422391643345;3,3232008356655;0,41770937827656
19;2,9038846004429;4,788;6,2399423002215;3,3360576997785;0,41132195222269
19,2;2,8884152725402;4,79232;6,2365276362701;3,3481123637299;0,40486653001028
19,4;2,8726353423635;4,79568;6,2319976711818;3,3593623288182;0,39834909524535
19,6;2,85654968592;4,79808;6,22635484296;3,36980515704;0,39177553075435
19,8;2,8401630604096;4,79952;6,2196015302048;3,3794384697952;0,3851516169426
20;2,8234801066972;4,8;6,2117400533486;3,3882599466514;0,37848303031401
20,2;2,8065053516733;4,79952;6,2027726758366;3,3962673241634;0,3717753421455
20,4;2,78924321051;4,79808;6,192701605255;3,403458394745;0,36503401730982
20,6;2,7716979888173;4,79568;6,1815289944086;3,4098310055914;0,35826441324059
20,8;2,7538738847057;4,79232;6,1692569423528;3,4153830576472;0,35147177903331
21;2,7357749907598;4,788;6,1558874953799;3,4201125046201;0,3446612546766
21,2;2,7174052959276;4,78272;6,1414226479638;3,4240173520362;0,33783787040776
21,4;2,6987686873292;4,77648;6,1258643436646;3,4270956563354;0,33100654618685
21,6;2,6798689519903;4,76928;6,1092144759952;3,4293455240048;0,32417209128397
21,8;2,6607097785033;4,76112;6,0914748892516;3,4307651107484;0,31733920397406
22;2,6412947586199;4,752;6,0726473793099;3,4313526206901;0,31051247133398
22,2;2,6216273887789;4,74192;6,0527336943895;3,4311063056105;0,30369636913671
