x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;21;21;21;4,41;21;4,41
1;3;1;2;0;0
2;3;2;3;0;2
3;4;2;4;0;4
4;4;3;5;1;5
5;4;3;5;1;6
6;4;4;6;1;7
7;4;4;6;2;7
8;4;4;6;2;7
9;4;4;6;2;6
10;4;4;6;2;6
11;4;4;6;3;5
12;4;4;6;3;4
13;3;4;6;3;3
14;3;4;5;2;2
15;3;4;5;2;2
16;2;3;4;2;1
17;2;3;4;2;1
18;1;2;3;1;0
19;1;2;2;1;0
20;1;1;1;1;0
