x;t;f;yintra;yextra;igz;libelle;corde;tmax;tmaxmm;fmax;fmaxmm
0;0;0;0;0;0;21;21;21;4,41;12;2,52
1;3;0;2;-1;0
2;3;1;3;-1;2
3;4;1;3;-1;4
4;4;2;4;-1;5
5;4;2;4;0;6
6;4;2;4;0;7
7;4;2;4;0;7
8;4;2;5;0;7
9;4;2;5;0;6
10;4;3;5;1;6
11;4;3;4;1;5
12;4;2;4;1;4
13;3;2;4;1;3
14;3;2;4;1;2
15;3;2;3;1;2
16;2;2;3;1;1
17;2;2;2;1;1
18;1;1;2;1;0
19;1;1;1;0;0
20;1;0;1;0;0
